issued_year,issn,articles
2018,0972-978X,216
2018,0973-6883,71
2018,0987-7983,32
2018,1001-6279,47
2018,1003-5257,67
2018,1040-2608,37
2018,1040-7383,41
2018,1043-1489,42
2018,1043-2760,98
2018,1044-5005,17
2018,1045-1056,63
2018,1045-2354,46
2018,1045-4527,57
2018,1051-1377,44
2018,1051-2276,64
2018,1053-8100,168
2018,1056-8719,70
2018,1058-9813,59
2018,1060-1872,42
2018,1060-3743,38
2018,1061-3315,22
2018,1073-8746,38
2018,1080-6032,84
2018,1083-7515,49
2018,1089-2516,38
2018,1092-9126,12
2018,1096-4959,98
2018,2603-6479,61
2018,1156-5233,111
2018,1166-3413,60
2018,1166-7087,126
2018,1226-8615,206
2018,1261-694X,59
2018,1269-1763,28
2018,1349-0079,17
2018,1389-5567,19
2018,1420-2530,24
2018,1467-0895,19
2018,1471-7727,16
2018,1472-8117,48
2018,1477-8939,96
2018,1499-4046,165
2018,1521-6896,26
2018,1521-6926,54
2018,1522-8401,49
2018,1526-0542,64
2018,1532-3382,62
2018,1533-0028,118
2018,1544-6123,161
2018,1546-0843,53
2018,1556-3707,39
2018,1566-0141,50
2018,1567-1348,366
2018,1570-6443,50
2018,1570-8667,29
2018,1571-0645,106
2018,1572-1000,230
2018,1574-1818,19
2018,1615-9071,26
2018,1619-9987,24
2018,1631-0721,97
2018,1631-0748,123
2018,1642-431X,62
2018,1687-1979,32
2018,1740-1445,75
2018,1744-117X,49
2018,1755-2966,41
2018,1756-0616,47
2018,1761-7227,106
2018,1765-4629,30
2018,1766-7313,36
2018,1770-9857,38
2018,1776-9817,30
2018,1871-1871,68
2018,1874-5482,35
2018,1875-9181,51
2018,1877-0320,137
2018,1877-5756,74
2018,1877-8585,27
2018,1877-9166,30
2018,1878-7789,28
2018,1878-9730,20
2018,1879-9817,76
2018,1896-1126,57
2018,1938-9736,29
2018,1939-8654,70
2018,2173-5735,55
2018,2210-5379,82
2018,2210-6561,53
2018,2210-8033,42
2018,2211-3398,88
2018,2211-3681,73
2018,2211-4645,48
2018,2211-6753,56
2018,2211-8837,60
2018,2212-0955,126
2018,2212-2672,206
2018,2212-4209,320
2018,2212-4438,25
2018,2212-5558,109
2018,2212-6570,33
2018,2212-6864,62
2018,2213-0780,36
2018,2213-3054,29
2018,2213-333X,129
2018,2213-3984,42
2018,2213-4344,26
2018,2213-624X,84
2018,2214-1405,141
2018,2214-2894,102
2018,2214-3912,66
2018,2214-6350,43
2018,2215-0382,57
2018,2253-8089,87
2018,2352-0094,44
2018,2352-0817,55
2018,2352-2143,91
2018,2352-2267,49
2018,2352-2496,30
2018,2352-4073,31
2018,2352-4928,196
2018,2352-5738,12
2018,2352-801X,79
2018,2352-9407,126
2018,2405-4526,65
2018,2451-9049,180
2018,2452-0144,151
2018,2452-2139,82
2018,2452-2198,42
2018,2452-2929,18
2018,2452-3186,24
2018,2468-0451,34
2018,2468-1709,60
2018,8755-4615,33
2018,2352-4677,60
2018,1467-8039,57
2018,0959-4752,91
2018,1573-5214,32
2018,0001-8791,102
2018,0008-4182,218
2018,0013-7006,104
2018,0016-6995,44
2018,0020-7225,125
2018,0034-5288,201
2018,0039-3681,60
2018,0079-6565,20
2018,0079-6700,61
2018,0093-934X,65
2018,0147-9571,53
2018,0165-2125,84
2018,0166-2236,119
2018,0166-3615,139
2018,0167-4870,49
2018,0169-2070,64
2018,0214-4603,24
2018,0242-3960,37
2018,0266-8920,36
2018,0267-3649,30
2018,0272-4944,82
2018,0276-5624,42
2018,0304-419X,58
2018,0361-476X,60
2018,0377-4732,30
2018,0377-8398,50
2018,0378-3839,155
2018,0732-118X,25
2018,0736-5853,178
2018,0740-624X,74
2018,0749-0739,38
2018,0753-3969,21
2018,0885-2014,75
2018,0890-5401,84
2018,0895-6111,83
2018,0917-2394,25
2018,0959-1524,134
2018,0965-1748,92
2018,1044-579X,118
2018,1046-5928,160
2018,1052-0457,22
2018,1075-2935,28
2018,1083-3188,121
2018,1094-2025,52
2018,1096-6374,56
2018,1246-7391,11
2018,1279-7960,57
2018,1471-0153,72
2018,1479-666X,58
2018,1521-6934,87
2018,1551-7136,59
2018,1556-8598,44
2018,1617-1381,83
2018,1698-031X,30
2018,1744-165X,67
2018,1751-4851,57
2018,1751-9918,67
2018,1871-5192,123
2018,1872-2032,65
2018,1875-9637,66
2018,1877-1327,56
2018,1878-450X,42
2018,1878-6227,52
2018,1878-7886,92
2018,1879-7261,102
2018,1881-8366,37
2018,1888-9891,39
2018,1959-0318,53
2018,2212-6198,25
2018,2212-9588,30
2018,2214-1677,23
2018,2214-2096,39
2018,2214-367X,60
2018,2214-5745,112
2018,2214-7993,102
2018,2352-3522,20
2018,2352-5568,139
2018,2468-1229,69
2018,2468-7499,26
2018,2542-3606,35
2018,1573-4277,30
2018,2213-3291,13
2018,0021-9045,52
2018,0023-9690,42
2018,0047-259X,101
2018,0079-6425,58
2018,0095-4470,64
2018,0167-7187,77
2018,0167-8396,72
2018,0306-4379,51
2018,0739-8859,114
2018,0846-5371,27
2018,0883-9026,44
2018,0889-857X,46
2018,0927-796X,12
2018,0929-693X,98
2018,0949-328X,36
2018,0985-0562,54
2018,0990-1310,38
2018,1052-5149,49
2018,1063-5203,68
2018,1089-3261,53
2018,1162-9088,23
2018,1259-4792,56
2018,1278-3218,107
2018,1368-7646,17
2018,1441-3582,44
2018,1558-7878,76
2018,1744-3881,146
2018,1755-5817,58
2018,1769-7255,141
2018,1879-3991,39
2018,2212-1099,75
2018,2212-828X,36
2018,2213-5383,55
2018,2214-7861,48
2018,2215-1532,73
2018,2452-2627,33
2018,1572-5286,32
2018,0003-5521,39
2018,0019-3577,93
2018,0144-8188,36
2018,0190-0528,24
2018,0245-5919,16
2018,0272-2712,47
2018,0305-0483,114
2018,0732-3123,53
2018,0737-4607,16
2018,0890-4065,44
2018,0954-349X,59
2018,1042-444X,27
2018,1043-951X,122
2018,1048-6666,38
2018,1053-4822,38
2018,1061-9518,24
2018,1062-0303,34
2018,1075-4253,32
2018,1090-9443,34
2018,1293-8505,123
2018,1567-5688,4
2018,1627-4830,59
2018,1749-4613,21
2018,1755-0084,34
2018,1769-4493,14
2018,1871-174X,44
2018,1873-9652,52
2018,1877-5845,33
2018,1877-9182,59
2018,2210-4224,54
2018,2211-4238,27
2018,2211-6958,75
2018,2212-571X,117
2018,2212-8689,38
2018,2213-0764,46
2018,2213-1388,105
2018,2213-6657,18
2018,2352-5541,53
2018,2352-6734,30
2018,2405-6758,12
2018,2405-8866,21
2018,2451-8476,20
2018,1473-8376,23
2018,2211-9124,65
2018,0030-5898,56
2018,0035-1598,18
2018,0037-1963,40
2018,0214-1582,29
2018,0308-5961,69
2018,0370-1573,45
2018,1071-9091,60
2018,1567-7249,48
2018,1749-7728,24
2018,2173-5107,38
2018,2186-4950,8
2018,2214-1588,6
2018,2214-5672,18
2018,2214-5796,31
2018,2214-9937,33
2018,0885-2308,60
2018,0011-3840,14
2018,0065-3101,15
2018,0144-8609,42
2018,0304-3479,34
2018,0965-206X,42
2018,1042-3699,46
2018,1055-8586,56
2018,1521-690X,67
2018,1572-3089,84
2018,1875-0672,21
2018,2110-7017,43
2018,2211-2669,12
2018,2405-8300,82
2018,2588-994X,24
2018,0065-3411,19
2018,0167-6245,24
2018,0273-2297,34
2018,0928-1258,45
2018,1286-0115,82
2018,1476-945X,70
2018,1755-5345,37
2018,1761-676X,19
2018,1932-2275,51
2018,2210-5395,53
2018,2210-9706,15
2018,2211-6923,42
2018,2211-9493,13
2018,2212-0548,20
2018,2213-9095,26
2018,2352-3808,29
2018,2405-6030,17
2018,2405-8513,24
2018,2452-414X,21
2018,0093-7754,38
2018,0146-0005,70
2018,0762-915X,31
2018,1699-8855,44
2018,1872-5805,45
2018,0007-4497,30
2018,0079-6727,7
2018,0155-9982,11
2018,1387-6473,11
2018,1703-4949,23
2018,0079-6816,10
2018,0737-6146,12
2018,0748-5751,20
2018,0939-3889,34
2018,0941-9500,41
2018,1556-407X,47
2018,1637-4088,32
2018,1740-6749,37
2018,1815-5669,22
2018,2213-297X,12
2018,2213-7130,10
2018,2352-6483,34
2018,2542-4513,49
2018,2211-8160,16
2018,1746-0689,36
2018,2212-8166,15
2019,0001-2998,60
2019,0001-4575,370
2019,0001-6519,70
2019,0001-6918,166
2019,0001-706X,366
2019,0001-8686,104
2019,0001-8708,396
2019,0002-9149,663
2019,0002-9343,562
2019,0002-9378,492
2019,0002-9394,390
2019,0002-9610,547
2019,0002-9629,181
2019,0003-2697,273
2019,0003-3472,262
2019,0003-4487,177
2019,0003-4509,50
2019,0003-4916,196
2019,0003-4975,1028
2019,0003-5521,32
2019,0003-682X,418
2019,0003-6870,209
2019,0003-9861,295
2019,0003-9969,255
2019,0003-9993,307
2019,0005-1098,515
2019,0005-7894,127
2019,0005-7967,152
2019,0006-291X,1888
2019,0006-2952,322
2019,0006-3207,404
2019,0006-8993,520
2019,0007-4551,173
2019,0007-8506,161
2019,0007-9820,66
2019,0008-6223,1130
2019,0008-8749,109
2019,0008-8846,274
2019,0009-2541,417
2019,0009-2797,378
2019,0009-3084,109
2019,0009-739X,152
2019,0009-8981,399
2019,0009-9120,177
2019,0009-9260,287
2019,0010-0277,248
2019,0010-2180,448
2019,0010-4655,295
2019,0010-4825,346
2019,0010-7824,155
2019,0010-8545,265
2019,0010-938X,459
2019,0010-9452,344
2019,0011-2275,115
2019,0011-8532,52
2019,0011-9164,293
2019,0012-3692,524
2019,0012-821X,499
2019,0012-8252,259
2019,0013-4686,2228
2019,0013-7006,131
2019,0013-7944,492
2019,0013-7952,304
2019,0013-9351,725
2019,0014-2565,126
2019,0014-2921,144
2019,0014-2999,685
2019,0014-3057,667
2019,0014-3855,62
2019,0014-4827,370
2019,0014-4835,346
2019,0014-4886,213
2019,0014-4983,27
2019,0015-0282,408
2019,0016-0032,600
2019,0016-2361,2144
2019,0016-5085,589
2019,0016-5107,396
2019,0016-6480,238
2019,0016-7037,517
2019,0016-7061,643
2019,0016-7185,315
2019,0017-9310,1889
2019,0018-506X,133
2019,0019-0578,440
2019,0019-1035,465
2019,0019-3577,69
2019,0019-8501,217
2019,0020-0255,856
2019,0020-1383,506
2019,0020-1693,671
2019,0020-7403,602
2019,0020-7462,143
2019,0020-7489,207
2019,0020-7683,336
2019,0021-7824,142
2019,0021-8502,105
2019,0021-8693,461
2019,0021-9045,77
2019,0021-9150,329
2019,0021-9290,484
2019,0021-9517,500
2019,0021-9614,406
2019,0021-9673,705
2019,0021-9797,1456
2019,0021-9924,55
2019,0022-0248,478
2019,0022-0396,517
2019,0022-0736,188
2019,0022-0965,197
2019,0022-0981,112
2019,0022-1031,131
2019,0022-1139,154
2019,0022-1759,135
2019,0022-2313,870
2019,0022-247X,910
2019,0022-2828,232
2019,0022-2836,367
2019,0022-2852,88
2019,0022-2860,1449
2019,0022-3115,556
2019,0022-314X,256
2019,0022-328X,368
2019,0022-3468,655
2019,0022-3476,689
2019,0022-3549,420
2019,0022-3697,466
2019,0022-3913,372
2019,0022-3999,201
2019,0022-4049,266
2019,0022-4073,407
2019,0022-4596,629
2019,0022-460X,591
2019,0022-474X,110
2019,0022-4804,621
2019,0022-5096,297
2019,0022-510X,469
2019,0022-5193,363
2019,0022-5223,1763
2019,0023-6438,1121
2019,0024-3205,918
2019,0024-3795,402
2019,0024-4937,385
2019,0025-3227,160
2019,0025-326X,780
2019,0025-5408,411
2019,0025-6196,394
2019,0025-7125,78
2019,0025-7753,391
2019,0026-265X,901
2019,0026-2692,208
2019,0026-2714,316
2019,0026-2862,86
2019,0028-3908,413
2019,0028-3932,349
2019,0029-5493,414
2019,0029-6554,100
2019,0029-8018,975
2019,0030-3992,738
2019,0030-4018,989
2019,0030-4026,1920
2019,0030-4387,14
2019,0030-5898,52
2019,0031-0182,469
2019,0031-3025,161
2019,0031-4056,34
2019,0031-9201,99
2019,0031-9384,380
2019,0031-9422,216
2019,0032-0633,136
2019,0032-3861,851
2019,0032-5910,943
2019,0033-0620,91
2019,0033-3182,123
2019,0033-3506,265
2019,0033-8338,69
2019,0033-8389,76
2019,0034-9356,93
2019,0035-3787,137
2019,0037-0738,125
2019,0037-198X,40
2019,0038-0717,300
2019,0038-0814,112
2019,0038-092X,1082
2019,0038-1098,202
2019,0038-1101,188
2019,0039-128X,163
2019,0039-6028,162
2019,0039-6060,447
2019,0039-6257,86
2019,0039-9140,1210
2019,0040-1625,437
2019,0040-1951,257
2019,0040-4020,689
2019,0040-4039,750
2019,0040-6031,259
2019,0040-6090,647
2019,0041-008X,310
2019,0041-0101,209
2019,0041-1345,681
2019,0041-624X,210
2019,0042-207X,685
2019,0042-6989,154
2019,0043-1354,944
2019,0043-1648,557
2019,0044-8486,950
2019,0045-6535,2385
2019,0045-7825,583
2019,0045-7906,251
2019,0045-7930,303
2019,0046-8177,245
2019,0047-2352,62
2019,0047-259X,145
2019,0047-6374,79
2019,0048-7120,41
2019,0048-9697,6308
2019,0049-089X,133
2019,0049-3848,323
2019,0065-1281,120
2019,0075-9511,51
2019,0079-6425,56
2019,0079-6611,179
2019,0079-6700,60
2019,0085-2538,406
2019,0090-4295,677
2019,0090-8258,370
2019,0091-3022,59
2019,0091-3057,126
2019,0091-6749,596
2019,0091-7435,339
2019,0093-691X,444
2019,0094-114X,332
2019,0094-1298,58
2019,0094-5765,608
2019,0095-0696,93
2019,0095-8956,101
2019,0096-3003,883
2019,0097-3165,118
2019,0098-1354,366
2019,0098-8472,293
2019,0099-1333,82
2019,0099-1767,123
2019,0099-2399,215
2019,0109-5641,196
2019,0121-8123,68
2019,0140-1963,127
2019,0140-1971,137
2019,0140-3664,178
2019,0140-6736,1143
2019,0140-7007,418
2019,0141-0229,138
2019,0141-0296,1324
2019,0141-1187,289
2019,0141-3910,309
2019,0141-6359,216
2019,0141-8130,3060
2019,0141-9382,35
2019,0142-0615,632
2019,0142-9612,526
2019,0143-4160,92
2019,0143-6228,119
2019,0143-7208,892
2019,0143-7496,160
2019,0143-8166,233
2019,0143-974X,463
2019,0144-8617,1210
2019,0145-2126,143
2019,0145-2134,297
2019,0145-305X,196
2019,0146-6380,108
2019,0147-619X,40
2019,0147-6513,1319
2019,0147-9563,105
2019,0148-2963,836
2019,0149-1970,207
2019,0149-2918,235
2019,0149-7634,337
2019,0151-9638,181
2019,0160-2527,115
2019,0160-7383,167
2019,0161-4754,76
2019,0161-5890,286
2019,0161-6420,363
2019,0161-813X,128
2019,0161-8938,87
2019,0162-0134,209
2019,0163-4453,189
2019,0163-7258,148
2019,0163-8343,105
2019,0164-1212,178
2019,0165-0114,300
2019,0165-0270,292
2019,0165-0327,1039
2019,0165-1684,332
2019,0165-1765,382
2019,0165-1781,752
2019,0165-2125,116
2019,0165-232X,193
2019,0165-2370,218
2019,0165-2427,98
2019,0165-2478,121
2019,0165-5728,193
2019,0165-5876,472
2019,0165-7836,288
2019,0165-9936,385
2019,0166-0462,77
2019,0166-0934,178
2019,0166-4328,675
2019,0166-445X,269
2019,0166-5162,148
2019,0166-6851,50
2019,0167-1987,330
2019,0167-2681,380
2019,0167-2738,293
2019,0167-2789,107
2019,0167-4048,205
2019,0167-4943,172
2019,0167-5273,1074
2019,0167-5877,204
2019,0167-6296,79
2019,0167-6423,74
2019,0167-6636,251
2019,0167-6687,92
2019,0167-6911,141
2019,0167-7152,276
2019,0167-7322,2012
2019,0167-739X,929
2019,0167-7799,138
2019,0167-8140,377
2019,0167-8191,84
2019,0167-8655,393
2019,0167-8760,153
2019,0167-8809,283
2019,0167-9236,114
2019,0167-9260,144
2019,0167-9473,153
2019,0168-0102,161
2019,0168-1605,309
2019,0168-1656,222
2019,0168-1699,542
2019,0168-1702,227
2019,0168-1923,378
2019,0168-3659,473
2019,0168-583X,642
2019,0168-8227,349
2019,0168-8278,378
2019,0168-9002,1143
2019,0168-9274,221
2019,0168-9452,309
2019,0169-023X,52
2019,0169-1368,446
2019,0169-2070,144
2019,0169-2607,265
2019,0169-409X,166
2019,0169-4332,3727
2019,0169-5002,319
2019,0169-5347,153
2019,0169-555X,348
2019,0169-7439,152
2019,0169-8095,294
2019,0169-8141,130
2019,0171-2985,132
2019,0176-1617,160
2019,0176-2680,92
2019,0181-5512,272
2019,0188-4409,85
2019,0190-7409,455
2019,0190-9622,836
2019,0191-8141,168
2019,0191-8869,568
2019,0193-3973,87
2019,0195-6663,384
2019,0195-6671,240
2019,0195-6698,146
2019,0195-6701,308
2019,0196-0644,396
2019,0196-0709,196
2019,0196-6553,384
2019,0196-8904,1251
2019,0196-9781,122
2019,0197-3975,105
2019,0197-4572,152
2019,0197-4580,300
2019,0198-8859,171
2019,0198-9715,123
2019,0210-4806,91
2019,0211-139X,97
2019,0213-005X,223
2019,0213-9251,208
2019,0214-4603,27
2019,0222-9617,51
2019,0223-5234,955
2019,0241-6972,48
2019,0242-3960,33
2019,0248-8663,311
2019,0254-0584,998
2019,0254-6299,477
2019,0255-2701,257
2019,0257-8972,1269
2019,0260-6917,207
2019,0260-8774,357
2019,0261-2194,300
2019,0263-2241,1158
2019,0263-4368,285
2019,0263-7863,71
2019,0263-8223,1278
2019,0263-8231,581
2019,0263-8762,448
2019,0263-9319,101
2019,0264-2751,308
2019,0264-410X,1044
2019,0264-8172,486
2019,0264-8377,621
2019,0264-9993,338
2019,0265-931X,235
2019,0266-352X,327
2019,0266-3538,416
2019,0266-4356,271
2019,0266-6138,201
2019,0266-8920,24
2019,0267-7261,480
2019,0268-0033,266
2019,0268-005X,705
2019,0269-7491,1624
2019,0270-9295,58
2019,0271-5309,47
2019,0271-5317,125
2019,0272-6386,252
2019,0272-7714,436
2019,0272-7757,91
2019,0272-8842,3197
2019,0273-1177,576
2019,0275-1062,39
2019,0275-5319,133
2019,0277-3791,424
2019,0277-5387,721
2019,0277-5395,101
2019,0277-9536,592
2019,0278-2391,452
2019,0278-4319,335
2019,0278-4343,151
2019,0278-5846,277
2019,0278-5919,43
2019,0278-6125,80
2019,0278-6915,692
2019,0300-2896,321
2019,0300-483X,166
2019,0300-8932,276
2019,0300-9440,569
2019,0300-9572,522
2019,0301-0104,294
2019,0301-0511,149
2019,0301-0546,100
2019,0301-4681,38
2019,0301-472X,90
2019,0301-4797,1695
2019,0301-5629,306
2019,0301-679X,539
2019,0301-9268,313
2019,0301-9322,248
2019,0302-2838,509
2019,0303-2647,114
2019,0303-7207,236
2019,0303-8467,320
2019,0304-3770,76
2019,0304-3800,243
2019,0304-3835,423
2019,0304-386X,234
2019,0304-3878,89
2019,0304-3886,58
2019,0304-3894,1273
2019,0304-3932,167
2019,0304-3940,687
2019,0304-3975,462
2019,0304-3991,198
2019,0304-405X,154
2019,0304-4076,182
2019,0304-4149,233
2019,0304-4165,181
2019,0304-419X,64
2019,0304-4203,82
2019,0304-4238,941
2019,0304-5412,203
2019,0304-8853,1446
2019,0305-0483,233
2019,0305-0548,245
2019,0305-4403,106
2019,0305-7372,70
2019,0305-750X,272
2019,0306-2619,1799
2019,0306-4379,104
2019,0306-4522,650
2019,0306-4530,397
2019,0306-4549,579
2019,0306-4565,234
2019,0306-4573,165
2019,0306-4603,443
2019,0306-9877,362
2019,0307-904X,511
2019,0308-521X,171
2019,0308-597X,389
2019,0308-8146,2107
2019,0309-1708,204
2019,0309-1740,249
2019,0341-8162,525
2019,0344-0338,429
2019,0360-1285,31
2019,0360-1315,199
2019,0360-1323,635
2019,0360-3016,547
2019,0360-3199,3094
2019,0360-5442,2382
2019,0360-8352,671
2019,0361-476X,89
2019,0361-9230,262
2019,0362-546X,232
2019,0363-0188,162
2019,0363-5023,267
2019,0365-6691,180
2019,0367-2530,151
2019,0368-2048,104
2019,0370-1573,51
2019,0375-6505,129
2019,0375-6742,176
2019,0375-9474,385
2019,0375-9601,645
2019,0376-0421,42
2019,0376-6357,224
2019,0376-7388,842
2019,0376-8716,500
2019,0377-0273,235
2019,0377-0427,591
2019,0377-1237,141
2019,0377-2217,715
2019,0377-8401,198
2019,0378-1119,816
2019,0378-1127,735
2019,0378-1135,336
2019,0378-2166,219
2019,0378-3758,83
2019,0378-3774,531
2019,0378-3782,178
2019,0378-3812,339
2019,0378-3820,250
2019,0378-4266,205
2019,0378-4274,234
2019,0378-4290,221
2019,0378-4320,214
2019,0378-4371,1793
2019,0378-4754,245
2019,0378-5122,171
2019,0378-5955,181
2019,0378-7753,1256
2019,0378-7788,672
2019,0378-7796,367
2019,0378-8733,53
2019,0378-8741,614
2019,0379-0738,470
2019,0379-6779,240
2019,0387-7604,152
2019,0388-0001,59
2019,0531-5565,247
2019,0584-8547,141
2019,0720-048X,354
2019,0730-725X,265
2019,0731-7085,621
2019,0732-118X,36
2019,0732-8893,243
2019,0733-5210,191
2019,0733-8635,57
2019,0734-743X,200
2019,0734-9750,116
2019,0735-1933,185
2019,0735-6757,971
2019,0736-4679,400
2019,0737-0806,204
2019,0738-0593,114
2019,0738-081X,104
2019,0738-3991,352
2019,0740-2570,48
2019,0740-8188,33
2019,0741-5214,683
2019,0742-051X,233
2019,0743-7315,209
2019,0747-5632,463
2019,0749-3797,288
2019,0749-6036,370
2019,0749-6419,189
2019,0749-8063,589
2019,0761-8425,200
2019,0882-4010,541
2019,0882-5963,206
2019,0883-0355,135
2019,0883-2927,220
2019,0883-5403,699
2019,0883-9026,73
2019,0885-2006,125
2019,0885-2014,67
2019,0885-2308,80
2019,0885-3924,309
2019,0885-985X,43
2019,0886-7798,367
2019,0887-6185,77
2019,0887-7963,35
2019,0887-8994,211
2019,0888-3270,916
2019,0888-613X,147
2019,0889-1575,164
2019,0889-1591,357
2019,0889-4906,35
2019,0889-5406,240
2019,0889-9746,207
2019,0890-5096,652
2019,0890-6238,146
2019,0890-6955,82
2019,0890-8567,249
2019,0891-0618,98
2019,0891-4222,128
2019,0891-5245,110
2019,0891-5849,505
2019,0892-1997,437
2019,0892-6875,397
2019,0893-6080,204
2019,0893-9659,387
2019,0894-1130,120
2019,0894-1777,328
2019,0894-7317,199
2019,0895-4356,237
2019,0895-6111,57
2019,0895-9811,324
2019,0896-8411,150
2019,0896-8446,282
2019,0898-1221,507
2019,0898-6568,214
2019,0899-7071,182
2019,0899-8256,175
2019,0899-9007,329
2019,0901-5027,313
2019,0920-1211,156
2019,0920-3796,910
2019,0920-4105,1195
2019,0920-5489,78
2019,0920-5861,1043
2019,0920-9964,586
2019,0921-4488,225
2019,0921-4526,637
2019,0921-5093,1430
2019,0921-5107,174
2019,0921-8009,326
2019,0921-8181,187
2019,0921-8831,341
2019,0921-8890,181
2019,0923-1811,98
2019,0923-2508,51
2019,0924-0136,445
2019,0924-2031,101
2019,0924-2244,322
2019,0924-2716,218
2019,0924-4247,566
2019,0924-8579,259
2019,0924-977X,1541
2019,0925-2312,1381
2019,0925-3467,764
2019,0925-4005,1707
2019,0925-4927,115
2019,0925-5273,373
2019,0925-7535,461
2019,0925-7721,45
2019,0925-8388,4860
2019,0925-9635,310
2019,0926-3373,1097
2019,0926-5805,281
2019,0926-6690,985
2019,0926-860X,375
2019,0926-9851,228
2019,0927-0248,566
2019,0927-0256,608
2019,0927-5371,81
2019,0927-538X,175
2019,0927-5398,60
2019,0927-6505,54
2019,0927-7757,1087
2019,0927-7765,894
2019,0928-0987,339
2019,0928-4931,1254
2019,0929-1393,250
2019,0929-693X,100
2019,0939-4753,185
2019,0939-6411,259
2019,0940-9602,104
2019,0944-7113,500
2019,0945-053X,95
2019,0946-672X,181
2019,0947-3580,96
2019,0949-2658,299
2019,0950-0618,2680
2019,0950-3293,225
2019,0950-4230,191
2019,0950-5849,141
2019,0950-7051,421
2019,0951-8320,370
2019,0951-8339,128
2019,0952-1976,213
2019,0953-6205,299
2019,0954-6111,245
2019,0955-2219,661
2019,0955-2863,184
2019,0955-470X,27
2019,0955-7997,320
2019,0956-053X,564
2019,0956-5663,884
2019,0956-7135,512
2019,0957-5820,431
2019,0958-3947,98
2019,0958-9465,276
2019,0959-1524,174
2019,0959-3780,118
2019,0959-6526,4062
2019,0959-8049,347
2019,0959-9436,242
2019,0960-0760,277
2019,0960-0779,369
2019,0960-1481,1506
2019,0960-3085,161
2019,0960-8524,1612
2019,0960-894X,603
2019,0960-8966,137
2019,0961-9534,316
2019,0962-6298,133
2019,0962-8924,90
2019,0963-8695,137
2019,0963-9969,897
2019,0964-5691,314
2019,0964-8305,193
2019,0965-1748,118
2019,0965-8564,293
2019,0965-9978,97
2019,0966-6362,477
2019,0966-6923,185
2019,0966-842X,119
2019,0966-9795,250
2019,0967-0637,122
2019,0967-0645,201
2019,0967-5868,686
2019,0968-0160,205
2019,0968-0896,481
2019,0968-090X,299
2019,0968-4328,132
2019,0969-6989,219
2019,0969-8043,394
2019,0969-8051,52
2019,0969-806X,377
2019,0972-978X,139
2019,0973-6883,115
2019,0976-5662,309
2019,0981-9428,442
2019,0997-7538,218
2019,0997-7546,178
2019,1001-0742,340
2019,1001-6279,57
2019,1002-0721,267
2019,1004-9541,410
2019,1005-0302,402
2019,1007-5704,395
2019,1010-5182,269
2019,1010-6030,558
2019,1011-1344,238
2019,1040-6182,673
2019,1040-6190,71
2019,1040-8428,191
2019,1041-6080,98
2019,1041-7826,95
2019,1042-3680,53
2019,1042-4431,92
2019,1042-9573,46
2019,1043-0679,240
2019,1043-4666,299
2019,1043-6618,411
2019,1043-951X,126
2019,1044-5803,508
2019,1045-1056,76
2019,1045-2354,61
2019,1046-2023,254
2019,1046-5928,163
2019,1047-2797,137
2019,1047-3203,378
2019,1049-3867,87
2019,1049-9644,220
2019,1050-4648,1006
2019,1051-2276,97
2019,1052-3057,559
2019,1053-0770,697
2019,1053-2498,199
2019,1053-4296,42
2019,1053-8100,121
2019,1054-139X,318
2019,1055-3207,50
2019,1055-7903,335
2019,1056-4993,52
2019,1057-5219,140
2019,1058-2746,414
2019,1059-0560,185
2019,1062-9408,243
2019,1067-2516,249
2019,1068-5200,273
2019,1071-5797,89
2019,1071-5819,139
2019,1072-7515,214
2019,1074-7427,155
2019,1075-2935,33
2019,1076-6332,390
2019,1078-1439,258
2019,1081-1206,324
2019,1084-9521,238
2019,1087-1845,111
2019,1089-8603,102
2019,1090-0233,158
2019,1090-3798,113
2019,1090-5138,63
2019,1090-7807,215
2019,1092-9126,11
2019,1093-3263,221
2019,1094-2025,61
2019,1094-6950,109
2019,1094-9194,33
2019,1095-6433,185
2019,1096-4959,102
2019,1096-7176,129
2019,1098-3015,191
2019,1120-1797,321
2019,1130-1406,38
2019,1130-1473,65
2019,1130-2399,38
2019,1134-2072,146
2019,1134-5934,23
2019,1138-3593,123
2019,1146-609X,81
2019,1158-1360,42
2019,1166-3413,81
2019,1166-7087,115
2019,1169-8330,150
2019,1226-086X,597
2019,1259-4792,53
2019,1261-694X,39
2019,1270-9638,725
2019,1290-0729,494
2019,1293-2558,241
2019,1296-2074,235
2019,1297-319X,190
2019,1309-1042,211
2019,1341-321X,210
2019,1350-4177,491
2019,1350-4495,339
2019,1350-4533,166
2019,1350-6307,594
2019,1350-9462,57
2019,1353-8020,471
2019,1353-8292,193
2019,1355-0306,86
2019,1357-2725,163
2019,1359-4311,1640
2019,1359-5113,301
2019,1359-6446,251
2019,1359-6454,717
2019,1359-6462,544
2019,1359-835X,395
2019,1359-8368,1521
2019,1360-1385,130
2019,1360-8592,176
2019,1364-0321,679
2019,1364-6613,117
2019,1364-6826,174
2019,1364-8152,252
2019,1365-182X,294
2019,1366-5545,199
2019,1367-5788,61
2019,1367-9120,446
2019,1368-7646,18
2019,1368-8375,314
2019,1369-703X,315
2019,1369-8001,466
2019,1369-8478,342
2019,1381-5148,218
2019,1382-6689,143
2019,1383-5718,127
2019,1383-5742,40
2019,1383-5866,1136
2019,1384-1076,76
2019,1385-1101,97
2019,1385-8947,2848
