issued_year,issn,articles
2018,1476-9271,199
2018,1556-407X,74
2018,1567-5688,527
2018,1569-1993,616
2018,1570-8705,143
2018,1574-1818,23
2018,1687-1979,39
2018,1749-4613,25
2018,1769-4493,194
2018,1776-9817,50
2018,1874-5482,47
2018,1875-0672,30
2018,1875-9181,74
2018,1877-5756,77
2018,1878-786X,155
2018,2212-0416,226
2018,2213-1388,106
2018,2213-3984,43
2018,2387-0206,325
2018,2452-2198,46
2018,1532-0464,228
2018,2211-4645,52
2018,0022-1139,208
2018,0038-0814,207
2018,0048-3575,166
2018,0160-2527,80
2018,0161-8938,85
2018,0167-6377,123
2018,0193-3973,61
2018,0278-6125,106
2018,0304-3878,130
2018,0305-7372,157
2018,0305-7488,108
2018,0736-5853,191
2018,0889-4906,36
2018,0894-1130,128
2018,0923-5965,167
2018,0924-2031,123
2018,0939-4753,178
2018,0950-3293,174
2018,0959-3780,134
2018,0973-6883,321
2018,1041-7826,91
2018,1042-3680,83
2018,1071-9091,70
2018,1350-4533,126
2018,1471-4922,131
2018,1557-3087,76
2018,1631-0721,125
2018,2212-4284,23
2018,2214-1677,23
2018,2352-5525,84
2018,0997-7546,161
2018,0378-5955,202
2018,0142-694X,59
2018,2213-1779,223
2018,1617-1381,91
2018,0008-6215,188
2018,0045-2068,376
2018,0065-3101,21
2018,0301-472X,383
2018,0346-251X,172
2018,0365-6691,174
2018,0377-8401,214
2018,0379-6779,205
2018,0893-9659,319
2018,0901-5027,247
2018,0917-2394,25
2018,0933-3657,85
2018,0945-053X,130
2018,0967-0661,209
2018,1048-9843,84
2018,1053-8100,179
2018,1077-7229,48
2018,1092-9134,108
2018,1342-937X,182
2018,1364-6826,293
2018,1367-5931,142
2018,1369-8001,429
2018,1441-3523,54
2018,1566-7367,317
2018,1567-5394,169
2018,1674-2001,116
2018,1877-5845,37
2018,2173-5794,129
2018,2210-7762,178
2018,2352-3522,24
2018,0969-2126,184
2018,0003-4266,1112
2018,0003-4509,65
2018,0005-7967,130
2018,0007-6813,105
2018,0016-6480,324
2018,0029-6465,74
2018,0038-0717,373
2018,0065-3411,24
2018,0095-0696,140
2018,0141-0229,150
2018,0147-619X,40
2018,0167-6911,141
2018,0171-9335,57
2018,0313-5926,57
2018,0739-8859,126
2018,0888-613X,166
2018,0890-6238,277
2018,0960-3085,94
2018,1051-1377,48
2018,1061-3315,35
2018,1083-7515,77
2018,1286-0115,168
2018,1350-4495,349
2018,1521-6896,32
2018,1532-3382,84
2018,1567-133X,51
2018,1570-677X,74
2018,1878-7762,59
2018,1879-4068,125
2018,2210-8033,43
2018,2212-4438,35
2018,2214-2894,105
2018,2352-801X,81
2018,2405-6030,17
2018,0197-4572,156
2018,0011-8532,68
2018,0014-4894,153
2018,0021-7824,106
2018,0034-6667,117
2018,0039-3681,67
2018,0042-6822,329
2018,0169-2070,69
2018,0210-5691,122
2018,0268-0033,208
2018,0959-4388,171
2018,1050-1738,116
2018,1074-7427,188
2018,1075-2935,35
2018,1369-5266,145
2018,1383-7621,70
2018,1474-7065,97
2018,1521-690X,75
2018,1569-9048,155
2018,1699-8855,48
2018,1744-165X,79
2018,2213-8463,71
2018,2214-2126,86
2018,2214-367X,65
2018,2214-6296,352
2018,2352-1546,170
2018,2405-6014,155
2018,2468-7812,109
2018,2468-8231,412
2018,1877-3435,124
2018,0195-6698,140
2018,1049-9644,213
2018,0001-8686,99
2018,0003-3928,98
2018,0026-2862,94
2018,0160-791X,74
2018,0166-0462,110
2018,0167-4048,213
2018,0167-7187,86
2018,0254-6299,443
2018,0276-5624,48
2018,0294-1260,82
2018,0306-4379,64
2018,0378-7206,88
2018,0892-1997,221
2018,0958-9465,241
2018,1063-5203,74
2018,1064-9689,79
2018,1089-8603,143
2018,1166-3413,132
2018,1558-7878,85
2018,1567-7249,50
2018,1568-1637,80
2018,1740-6749,41
2018,1755-599X,72
2018,2212-828X,40
2018,0022-1996,98
2018,1573-4277,34
2018,0012-1606,301
2018,0011-3840,61
2018,0020-7063,36
2018,0047-2484,154
2018,0049-0172,134
2018,0079-6816,14
2018,0169-7439,186
2018,0264-3707,87
2018,0272-2712,70
2018,0272-5231,99
2018,0922-1425,30
2018,0959-4752,110
2018,1050-6411,140
2018,1071-5819,85
2018,1073-8746,43
2018,1125-7865,83
2018,1389-0417,169
2018,1433-8319,63
2018,1568-9883,117
2018,1743-9671,111
2018,1760-2734,52
2018,2213-7130,12
2018,2352-5541,53
2018,2352-6483,39
2018,2405-8300,82
2018,2405-9854,16
2018,1087-0792,129
2018,0966-842X,133
2019,0009-3084,121
2019,0037-0738,141
2019,0146-6380,133
2019,0165-2478,123
2019,0208-5216,78
2019,0305-7488,133
2019,0891-0618,107
2019,0896-8446,294
2019,0921-4534,151
2019,0927-6505,64
2019,0949-2658,302
2019,0976-5662,314
2019,0997-7546,191
2019,1043-0679,258
2019,1347-4367,323
2019,1357-2725,186
2019,1367-5788,66
2019,1477-3880,41
2019,2095-4964,71
2019,2212-6198,31
2019,0005-2736,212
2019,0016-6995,51
2019,0021-9045,90
2019,0023-9690,28
2019,0093-934X,84
2019,0163-6383,97
2019,0304-4203,93
2019,0887-2171,57
2019,0897-1897,94
2019,0923-1811,128
2019,0932-4739,57
2019,1071-5819,152
2019,1441-3582,51
2019,1479-666X,94
2019,1569-9048,167
2019,1572-3089,59
2019,1631-073X,154
2019,1744-165X,76
2019,1751-570X,97
2019,1756-2317,69
2019,1878-6529,34
2019,1879-6257,86
2019,2210-8440,69
2019,2214-7993,108
2019,2352-507X,120
2019,2452-3186,36
2019,1385-1101,109
2019,0033-2984,38
2019,0095-5108,87
2019,0167-4870,125
2019,0278-5846,289
2019,0304-3770,86
2019,0762-915X,46
2019,0891-5245,150
2019,0951-8339,136
2019,1003-5257,68
2019,1090-0233,175
2019,1566-0702,84
2019,1566-2535,163
2019,1570-8705,235
2019,1615-9071,122
2019,1871-174X,74
2019,2211-9124,82
2019,2211-9493,21
2019,2213-3054,27
2019,2352-0817,71
2019,2352-2496,27
2019,2452-2198,49
2019,2530-0180,101
2019,0037-1963,47
2019,0121-8123,72
2019,0140-1971,137
2019,0143-4179,71
2019,0162-0134,245
2019,0167-9236,135
2019,0278-6125,88
2019,0379-7112,158
2019,0965-9978,110
2019,1042-9573,52
2019,1087-0792,95
2019,1538-5442,76
2019,1699-8855,70
2019,0020-7225,119
2019,0022-0000,73
2019,0022-5096,312
2019,0095-0696,100
2019,0167-4943,182
2019,0211-5638,47
2019,0213-9251,241
2019,0278-4343,171
2019,0304-3886,66
2019,0378-3839,133
2019,0939-3889,58
2019,0968-4328,147
2019,1874-9399,137
2019,2212-5345,95
2019,2215-0382,59
2019,8755-7223,123
2019,0172-2190,51
2019,0261-3794,107
2019,0929-1199,126
2019,0941-9500,52
2019,0959-437X,81
2019,0963-8687,32
2019,1044-7431,74
2019,1156-5233,87
2019,1349-0079,37
2019,1874-5482,48
2019,1875-9181,77
2019,2210-5395,40
2019,2212-6570,43
2019,2213-5383,21
2019,2213-6657,19
2019,2213-9095,24
2019,2214-2126,147
2019,2352-0124,188
2019,2452-414X,50
2019,0007-4497,48
2019,0026-0495,166
2019,0196-8858,87
2019,0214-1582,30
2019,0261-5606,157
2019,0733-8635,84
2019,0892-0362,47
2019,0923-4748,29
2019,0966-842X,142
2019,1045-1056,82
2019,1075-2935,37
2019,2214-367X,70
2019,1472-9792,107
2019,0167-2789,122
2019,0167-5729,10
2019,0957-4158,105
2019,1094-9968,46
2019,1268-7731,255
2019,1355-2198,64
2019,1526-0542,76
2019,1644-9665,131
2019,2590-1168,25
2019,0014-2921,154
2019,0163-8343,111
2019,0924-2031,109
2019,1043-1489,44
2019,1048-6666,53
2019,1058-9813,67
2019,1061-3315,36
2019,1090-5138,72
2019,1094-9194,51
2019,1134-5934,23
2019,1568-1637,91
2019,1751-9918,122
2019,1878-7762,54
2019,2212-0955,96
2019,2214-2894,157
2019,2405-6014,31
2019,0147-1767,67
2019,0167-8116,69
2019,0011-3840,63
2019,0011-8532,74
2019,0091-3022,63
2019,0301-4622,103
2019,0749-596X,73
2019,0753-3969,39
2019,1042-3680,77
2019,1044-5323,55
2019,1051-2004,186
2019,1279-7960,74
2019,1359-0286,35
2019,1570-8268,50
2019,1875-2136,108
2019,2405-9854,14
2019,0010-0285,38
2019,0019-3577,70
2019,0047-259X,154
2019,0090-2616,75
2019,0160-9327,24
2019,0171-2985,138
2019,0923-2508,58
2019,0965-206X,46
2019,1047-9651,90
2019,1164-5563,53
2019,1434-4610,42
2019,1703-4949,25
2019,2352-3522,33
2019,1747-938X,42
2019,0029-6465,75
2019,0144-8188,55
2019,0889-1583,46
2019,1071-9091,47
2019,1522-8401,53
2019,1740-6757,14
2019,1752-9298,73
2019,1878-9730,103
2019,2210-8033,76
2019,2352-2143,85
2019,1369-5266,107
2018,1001-9294,39
2017,1001-9294,43
2015,0010-0277,230
2015,0021-8502,119
2015,0030-4387,50
2015,0040-1625,356
2015,0094-1298,81
2015,0143-4160,113
2015,0160-2527,81
2015,0166-0462,62
2015,0167-4730,60
2015,0167-8396,69
2015,0208-5216,41
2015,0378-2166,186
2015,0740-5472,174
2015,0921-8831,233
2015,0947-3580,41
2015,0958-6946,162
2015,0962-8924,104
2015,0997-7538,146
2015,1010-5182,371
2015,1043-0679,87
2015,1043-6618,223
2015,1087-1845,178
2015,1166-3413,137
2015,1383-7621,62
2015,1469-0292,110
2015,1569-4410,48
2015,1740-6757,25
2015,1766-7313,74
2015,1853-0028,55
2015,2211-4645,46
2015,2213-3984,52
2015,0969-2126,270
2015,0019-3577,66
2015,0021-9045,143
2015,0723-0869,35
2015,0010-4485,162
2015,0020-0190,198
2015,0047-2484,172
2015,0140-7007,294
2015,0167-4048,124
2015,0167-9236,128
2015,0168-9525,95
2015,0267-3649,94
2015,0305-7372,115
2015,0733-8651,78
2015,0959-289X,96
2015,1002-0160,90
2015,1036-7314,101
2015,1041-7826,84
2015,1052-5149,75
2015,1077-3142,140
2015,1079-9796,148
2015,1092-9134,98
2015,1279-7960,78
2015,1433-8319,49
2015,1473-3099,453
2015,1572-3089,82
2015,1617-1381,77
2015,1627-4830,70
2015,1631-073X,232
2015,1877-3435,112
2015,0021-7824,109
2015,0003-4916,352
2015,0022-0531,177
2015,0099-1333,159
2015,0144-8188,63
2015,0211-139X,80
2015,0245-5919,37
2015,0360-8352,368
2015,0375-9474,163
2015,0890-8389,28
2015,1001-6279,42
2015,1040-7383,59
2015,1051-2004,163
2015,1061-3315,34
2015,1322-7696,59
2015,1386-4181,26
2015,1389-0417,19
2015,1699-258X,100
2015,1744-117X,35
2015,1755-2966,20
2015,1760-2734,72
2015,1871-174X,51
2015,1877-5756,49
2015,1878-6529,31
2015,1881-8366,55
2015,2210-6561,36
2015,2213-3054,31
2015,2214-3912,41
2015,2253-8089,103
2015,0309-1708,198
2015,0014-2921,118
2015,0014-4983,33
2015,0034-4877,50
2015,0091-3022,43
2015,0122-7262,46
2015,0141-6359,129
2015,0301-7516,168
2015,0368-2048,166
2015,0739-7240,60
2015,0753-3969,34
2015,0887-7963,59
2015,0917-2394,15
2015,0925-9635,176
2015,0932-4739,54
2015,0973-0826,79
2015,1002-0721,194
2015,1040-8428,153
2015,1048-9843,82
2015,1130-1406,57
2015,1158-1360,51
2015,1542-0124,53
2015,1746-8094,143
2015,1748-0132,70
2015,1871-4021,80
2015,2212-1447,43
2015,2212-9588,43
2015,2213-8587,277
2015,2352-1864,42
2015,1878-8181,115
2015,0890-5401,94
2015,0022-1910,148
2015,0024-3841,126
2015,0033-0620,100
2015,0075-9511,62
2015,0163-8343,141
2015,0300-483X,167
2015,0301-4622,95
2015,0367-2530,93
2015,0378-5955,152
2015,0399-077X,151
2015,0736-5853,89
2015,0923-2508,102
2015,0959-9436,189
2015,1043-2760,109
2015,1045-1056,79
2015,1067-991X,116
2015,1567-133X,36
2015,1877-1297,125
2015,0254-6299,332
2015,0294-1449,61
2015,1001-9294,48
2015,0022-4359,52
2015,0079-6700,68
2015,0166-5316,58
2015,0167-739X,156
2015,0272-2712,75
2015,0272-4944,81
2015,0301-0082,55
2015,0301-4207,106
2015,0889-8545,84
2015,0957-4158,125
2015,1389-5567,26
2015,1765-4629,57
2015,1872-5805,29
2015,1877-8585,24
2015,1878-6227,51
2015,1878-9730,69
2015,2405-4526,85
2015,0169-409X,188
2015,1878-786X,195
2015,0034-6667,126
2015,0094-1190,47
2015,0141-0229,120
2015,0305-0483,128
2015,0378-7206,86
2015,0891-8422,71
2015,0955-3959,194
2015,1052-5157,81
2015,1058-9813,31
2015,1071-5819,101
2015,1246-7391,49
2015,1350-9462,40
2015,1751-1577,89
2015,1877-5845,20
2015,1889-1837,28
2015,2213-0780,44
2015,2352-9385,17
2015,1087-0024,46
2015,0039-3681,79
2015,0079-6816,14
2015,0163-6383,88
2015,0222-9617,91
2015,0301-472X,415
2015,0733-8627,86
2015,0739-8859,50
2015,1047-9651,84
2015,1441-3582,49
2015,1743-9671,53
2015,1751-4851,90
2015,1876-2018,155
2015,1349-0079,35
2015,1871-1014,133
2015,0315-0860,41
2015,0167-6245,29
2015,0388-0001,77
2015,0732-3123,45
2015,0738-0593,133
2015,0958-2592,57
2015,0960-7404,64
2015,1043-1810,64
2015,1044-7431,109
2015,1056-8719,242
2015,1080-6032,198
2015,1888-4415,61
2015,1896-1126,57
2015,2214-7861,30
2015,2405-8033,38
2015,8755-4615,62
2015,8755-7223,92
2015,0095-8956,75
2015,0304-4149,180
2015,0048-7120,43
2015,0278-6125,123
2015,0306-4565,129
2015,0378-3782,156
2015,0737-4607,10
2015,0968-0160,144
2015,1161-0301,105
2015,1749-7728,9
2015,2352-507X,19
2015,1959-0318,54
2015,0079-6425,28
2015,0023-9690,32
2015,0079-6727,10
2015,0165-4101,45
2015,0271-5309,61
2015,0361-3682,54
2015,0749-2081,54
2015,0921-8181,143
2015,0949-328X,121
2015,1052-0457,26
2015,1077-7229,54
2015,1573-4277,50
2015,1631-0713,57
2015,2405-6758,3
2015,2405-8297,18
2015,2254-8874,44
2015,0304-405X,134
2015,0377-8398,48
2015,0735-1933,188
2015,0898-5898,69
2015,1045-2354,87
2015,1090-9443,45
2015,1477-8424,34
2015,1521-690X,79
2015,1546-0843,85
2015,1878-7762,59
2015,2210-9706,28
2015,2211-6923,41
2015,2213-1388,57
2015,2214-7144,114
2015,2214-790X,96
2015,2352-4073,29
2015,0090-3752,80
2015,1573-5214,14
2016,0019-0578,252
2016,0047-2727,97
2016,0142-694X,54
2016,0165-2125,108
2016,0168-8510,193
2016,0195-9255,82
2016,0210-573X,40
2016,0301-0546,93
2016,0738-0593,99
2016,0883-0355,98
2016,0883-2927,161
2016,0885-2006,91
2016,0923-2508,94
2016,0950-3293,214
2016,0953-6205,340
2016,0958-6946,201
2016,1052-5157,78
2016,1075-2935,28
2016,1130-2399,29
2016,1162-9088,42
2016,1359-6446,234
2016,1538-5442,112
2016,1889-1837,32
2016,0191-2615,211
2016,1043-0679,145
2016,1090-5138,69
2016,1474-0346,57
2016,0361-9230,203
2016,0095-4470,58
2016,0167-8191,91
2016,0001-8686,105
2016,0005-7967,133
2016,0143-4179,172
2016,0262-8856,92
2016,0278-2626,102
2016,0294-1260,119
2016,0378-5122,236
2016,0387-7604,211
2016,0736-5853,104
2016,0899-9007,243
2016,0958-1669,173
2016,0966-842X,131
2016,1043-951X,97
2016,1044-579X,47
2016,1077-7229,57
2016,1166-3413,135
2016,1441-3582,59
2016,1744-165X,68
2016,1754-5048,121
2016,1871-1014,67
2016,1879-6257,139
2016,0027-9684,43
2016,0140-1971,151
2016,1959-0318,45
2016,0962-8924,115
2016,0965-2299,142
2016,1471-4922,136
2016,0005-7916,97
2016,0006-2952,270
2016,0020-7063,45
2016,0040-6031,278
2016,0079-6425,51
2016,0166-5316,49
2016,0167-4730,59
2016,0167-4943,166
2016,0167-6245,30
2016,0167-7799,119
2016,0211-5638,48
2016,0889-1583,33
2016,0941-9500,89
2016,1040-2608,41
2016,1042-4431,72
2016,1051-2276,109
2016,1083-7515,83
2016,1383-7621,75
2016,1388-1981,226
2016,1476-945X,60
2016,1522-8401,47
2016,1567-133X,40
2016,1567-7249,89
2016,1568-9972,165
2016,1750-9467,119
2016,1761-7227,78
2016,1938-9736,33
2016,2210-8033,36
2016,2211-8837,50
2016,2212-4292,49
2016,2214-7861,30
2016,1439-1791,90
2016,2352-2143,28
2016,0039-128X,186
2016,2211-5684,206
2016,1570-8268,34
2016,1631-0721,94
2016,0034-9356,118
2016,0037-1963,77
2016,0169-2046,150
2016,0927-796X,25
2016,1286-4579,113
2016,1367-5931,128
2016,1387-6473,9
2016,1477-8424,22
2016,1887-8369,29
2016,2405-7991,78
2016,2213-1337,39
2016,2213-1388,67
2016,0034-6667,119
2016,0925-4439,238
2016,0393-0440,181
2016,0001-2998,58
2016,0003-4487,191
2016,0049-089X,100
2016,0094-0143,88
2016,0160-791X,57
2016,0252-9602,126
2016,0304-4149,162
2016,0742-051X,198
2016,0749-0712,80
2016,0959-289X,95
2016,1010-5182,316
2016,1062-9769,78
2016,1566-0702,81
2016,1570-677X,71
2016,1701-2163,285
2016,2214-367X,28
2016,2405-8300,30
2016,0003-3472,363
2016,0038-0121,31
2016,0039-3681,90
2016,0168-9525,92
2016,0887-2333,206
2016,0899-5885,64
2016,0927-5371,82
2016,0954-349X,34
2016,1045-2354,51
2016,1062-0303,75
2016,1090-9443,57
2016,1521-6896,52
2016,1526-8209,114
2016,1533-0028,87
2016,1642-431X,43
2016,1878-9730,83
2016,2405-6030,20
2016,8756-3282,360
2016,0038-1101,233
2016,0377-0257,152
2016,2210-8440,57
2016,2405-500X,156
2016,0022-2011,140
2016,0026-2714,442
2016,0075-9511,54
2016,0165-4896,76
2016,0887-7963,59
2016,0891-5245,129
2016,0933-3657,61
2016,1548-5595,89
2016,1755-0084,90
2016,2212-5345,85
2016,2352-5509,32
2016,2405-8297,68
2016,0094-1298,100
2016,0749-0720,64
2016,1369-7021,212
2016,1045-1056,84
2016,1090-7807,254
2016,1755-599X,77
2016,0010-9452,278
2016,0013-7952,255
2016,0022-4898,34
2016,0027-5107,64
2016,0028-3770,66
2016,0039-6109,136
2016,0147-9571,75
2016,0165-1889,111
2016,0166-2236,96
2016,0210-5705,137
2016,0959-1524,124
2016,1471-4914,123
2016,1872-5805,36
2016,1878-1241,37
2016,0163-6383,76
2016,1361-8415,113
2016,0268-0033,199
2016,0001-6519,78
2016,0009-3084,115
2016,0065-3411,23
2016,0169-7722,104
2016,0278-4254,42
2016,0891-0618,110
2016,0893-6080,155
2016,0923-5965,126
2016,0972-978X,100
2016,1053-4822,34
2016,1073-8746,55
2016,1134-5934,32
2016,1279-7960,79
2016,1344-6223,119
2016,1355-0306,84
2016,1365-1609,195
2016,1879-3991,70
2016,2095-4956,143
2016,2352-0817,85
2016,2405-9390,31
2016,0022-0000,95
2016,2212-6570,21
2016,0364-5916,87
2016,1873-9652,61
2016,0014-2921,168
2016,0736-5845,76
2016,0944-2006,66
2016,2352-9385,29
2016,0014-4983,36
2016,0167-8396,88
2016,1134-2072,240
2016,1865-9217,139
2016,1878-450X,16
2016,0024-3841,95
2016,0277-5395,84
2016,0370-1573,64
2016,1078-8174,121
2016,1246-7820,184
2016,1349-0079,33
2016,1743-9671,78
2016,0167-6687,150
2016,1098-8823,52
2016,1569-9048,182
2016,1769-7212,114
2016,0097-3165,87
2016,0846-5371,33
2016,0167-8442,157
2016,0732-3123,43
2016,0955-5986,117
2016,1125-7865,57
2016,1269-1763,31
2016,1760-2734,52
2016,1776-9817,48
2016,1874-5482,32
2016,0049-0172,141
2016,0168-9274,120
2016,0301-4207,119
2016,0882-6110,50
2016,1068-5200,103
2016,2211-9124,29
2016,2212-9820,112
2016,0887-6185,107
2017,0001-8686,182
2017,0027-9684,55
2017,0143-7496,171
2017,0167-6377,129
2017,0266-352X,274
2017,0294-1449,83
2017,0753-3969,30
2017,0883-0355,90
2017,1042-3680,84
2017,1094-9194,63
2017,1367-5788,39
2017,1473-3099,519
2017,2211-7458,69
2017,2213-1337,36
2017,2468-7499,46
2017,2530-0164,112
2017,0014-3855,84
2017,0034-9356,114
2017,0090-3752,33
2017,0091-3057,137
2017,0147-619X,51
2017,0165-4896,76
2017,0197-3975,140
2017,0304-386X,262
2017,0363-0188,79
2017,0885-2014,51
2017,0893-6080,183
2017,0927-5398,71
2017,0949-2658,209
2017,1042-4431,86
2017,1075-2935,42
2017,1090-9516,73
2017,1138-3593,159
2017,1369-8001,459
2017,1475-1585,67
2017,1631-0691,92
2017,2211-3649,60
2017,2212-5345,64
2017,0743-7315,183
2017,0885-064X,54
2017,0944-2006,75
2017,1052-5149,80
2017,1096-6374,55
2017,1433-8319,49
2017,1871-174X,60
2017,2405-8033,100
2017,0034-6667,108
2017,0147-5967,62
2017,0308-5961,97
2017,0376-0421,42
2017,0896-8411,124
2017,0920-5489,105
2017,1068-5200,167
2017,1349-0079,42
2017,1624-5687,72
2017,1872-2032,57
2017,1877-1327,79
2017,2213-8587,253
2017,0007-6813,98
2017,0020-7063,47
2017,0166-2236,83
2017,0168-9525,102
2017,0270-9295,75
2017,0762-915X,43
2017,0889-1583,30
2017,0956-5221,28
2017,1003-5257,68
2017,1036-7314,142
2017,1537-1891,66
2017,1872-2067,232
2017,1939-8654,143
2017,2173-5107,36
2017,2352-3018,142
2017,0093-6413,99
2017,0176-2680,52
2017,0191-491X,50
2017,0193-953X,78
2017,0196-9781,176
2017,0887-6185,111
2017,0928-4680,39
2017,1053-4822,55
2017,1125-7865,86
2017,1386-4181,35
2017,1389-0417,72
2017,1551-7411,261
2017,1570-9639,195
2017,2210-6561,39
2017,2212-4292,60
2017,2352-0817,77
2017,2451-8476,23
2017,0034-4877,46
2017,0278-5919,74
2017,0306-9192,119
2017,0740-8188,44
2017,0959-4752,93
2017,1094-2025,55
2017,1166-3413,138
2017,1524-9042,112
2017,1871-1014,76
2017,1875-5364,109
2017,2212-0416,192
2017,2405-4569,117
2017,0021-9045,88
2017,0926-2245,105
2017,1055-3207,79
2017,1096-4959,101
2017,1389-1723,215
2017,1476-9271,157
2017,1542-0124,68
2017,1876-1399,98
2017,0011-5029,86
2017,0033-8389,121
2017,0165-2427,101
2017,0167-5877,235
2017,0375-6505,117
2017,1359-1789,107
2017,1558-7878,93
2017,0019-0578,273
2017,0167-9236,133
2017,0891-5245,138
2017,1341-321X,167
2017,1469-0292,119
2017,1631-0721,109
2017,0001-8791,95
2017,0008-8749,119
2017,0022-1759,146
2017,0022-4049,168
2017,0167-6911,150
2017,0167-9260,124
2017,1079-9796,86
2017,1359-6101,65
2017,1617-1381,66
2017,1746-0689,37
2017,1871-1871,72
2017,1876-3820,121
2017,1877-9166,29
2017,1932-2275,93
2017,2352-4677,36
2017,0168-0072,83
2017,0963-8695,124
2017,1743-9671,91
2017,0364-5916,87
2017,0042-6989,167
2017,0022-1996,94
2017,0047-2352,60
2017,0047-2727,133
2017,0305-7372,139
2017,0378-3782,148
2017,1388-1981,175
2017,1576-9887,14
2017,1616-5047,84
2017,2210-6707,280
2017,2212-134X,138
2017,2214-2096,53
2017,2352-4316,114
2017,1049-3867,116
2017,0146-6410,37
2017,0022-0965,173
2017,0167-8396,62
2017,0733-8651,76
2017,0887-2171,55
2017,0921-5107,167
2017,1226-8615,208
2017,1360-1385,139
2017,1521-690X,53
2017,0038-0121,38
2017,0048-7333,147
2017,0092-640X,26
2017,0160-9327,47
2017,0165-1889,115
2017,0166-5316,64
2017,0197-4556,75
2017,0211-5638,42
2017,0305-0483,117
2017,0723-0869,32
2017,0749-5978,46
2017,0939-3889,46
2017,1060-1872,50
2017,1061-3315,35
2017,1130-8621,76
2017,1156-5233,180
2017,1269-1763,34
2017,1476-945X,64
2017,1567-7249,86
2017,1740-1445,87
2017,2212-0955,54
2017,2212-571X,48
2017,2352-4073,71
2017,2352-4928,99
2017,2452-2139,50
2017,8755-4615,47
2017,1873-9652,41
2017,0027-5107,51
2017,0121-8123,45
2017,0214-1582,38
2017,0266-8920,24
2017,0267-3649,103
2017,0380-1330,135
2017,0890-8508,74
2017,1369-5266,142
2017,1438-4639,166
2017,1462-3889,92
2017,1877-7821,160
2017,2050-0521,66
2017,2211-4238,49
2017,2213-3291,42
2017,0888-7543,64
2017,0301-7516,156
2017,0734-9750,74
2017,0889-9746,162
2017,1755-4586,67
2017,2214-5524,40
2017,2352-1864,64
2017,0277-5395,90
2017,1096-7176,154
2017,0019-3577,95
2017,0146-0005,107
2017,0272-2712,77
2017,0377-0265,42
2017,0963-8687,32
2017,0972-978X,121
2017,1044-579X,93
2017,1479-666X,70
2017,1637-4088,57
2017,1876-2204,64
2017,2058-5349,70
2017,2212-0548,26
2017,2212-6570,31
2017,2352-3093,11
2017,2352-5541,34
2017,2405-8513,19
2017,2468-1709,46
2018,0011-2275,132
2018,0014-3855,75
2018,0025-7125,132
2018,0026-2692,167
2018,0171-2985,114
2018,0208-5216,81
2018,0210-573X,39
2018,0214-4603,26
2018,0275-1062,44
2018,0377-0273,256
2018,0388-0001,72
2018,0739-7240,54
2018,0927-6505,82
2018,0958-3947,50
2018,1044-7431,113
2018,1046-2023,239
2018,1098-8823,69
2018,1258-780X,170
2018,1367-5788,47
2018,1526-6125,410
2018,1566-2535,93
2018,1740-6757,22
2018,1874-9399,116
2018,2050-0521,85
2018,2352-2208,67
2018,2352-5509,60
2018,2405-7991,78
2018,2452-2627,39
2018,0095-4470,70
2018,2405-4712,147
2018,0266-8920,41
2018,0009-739X,158
2018,0022-2496,48
2018,0167-4870,55
2018,0167-6636,153
2018,0263-7863,96
2018,0375-9474,155
2018,0749-0690,71
2018,0765-1597,171
2018,1052-5149,81
2018,1096-4959,109
2018,1872-5813,48
2018,1878-6227,57
2018,1079-9796,114
2018,0965-206X,47
2018,0278-2626,99
2018,1364-6613,136
2018,0033-0620,112
2018,0039-6257,81
2018,0047-6374,90
2018,0164-0704,87
2018,0367-2530,154
2018,0723-2020,78
2018,0955-3959,247
2018,0955-5986,132
2018,0958-6946,177
2018,1044-5005,23
2018,1049-3867,94
2018,1061-9518,33
2018,1296-2074,183
2018,1420-2530,29
2018,1566-0702,90
2018,1631-0683,72
2018,1879-3991,71
2018,2213-4344,31
2018,1438-4639,136
2018,1878-5409,111
2018,0007-9820,122
2018,0092-6566,103
2018,0368-2048,118
2018,0740-624X,79
2018,0957-4158,181
2018,1055-8586,73
2018,1279-7960,82
2018,1474-0346,105
2018,1572-3089,91
2018,1878-7886,108
2018,1879-6257,116
2018,1936-6574,120
2018,2173-5786,102
2018,2214-790X,103
2018,2452-0748,57
2018,0094-1190,57
2018,0163-6383,72
2018,0308-5961,81
2018,0733-8619,76
2018,0749-0712,82
2018,0889-857X,74
2018,0891-5245,140
2018,0892-0362,68
2018,1051-2276,107
2018,1134-5934,23
2018,1439-1791,93
2018,1471-5953,196
2018,1477-8939,121
2018,2468-7189,179
2018,2214-5524,49
2018,0019-3577,95
2018,0022-0981,154
2018,0143-8166,321
2018,0147-9571,61
2018,0149-7189,127
2018,0377-0265,37
2018,0379-7112,105
2018,0380-1330,144
2018,0393-0440,253
2018,0749-596X,67
2018,1003-5257,67
2018,1042-444X,31
2018,1045-2354,60
2018,1349-0079,17
2018,1359-0286,24
2018,1522-8401,59
2018,1750-9467,90
2018,1751-7222,115
2018,1761-7227,118
2018,1765-4629,57
2018,2210-5379,93
2018,2212-0955,131
2018,2352-0078,222
2018,2352-0124,122
2018,2352-6734,31
2018,2405-8866,21
2018,2214-7993,119
2018,0049-089X,123
2018,0095-8956,65
2018,0306-4573,86
2018,0363-0188,88
2018,0753-3969,26
2018,1164-5563,64
2018,1472-8117,51
2018,1521-6934,125
