issued_year,issn,articles
2016,1521-6616,165
2016,1550-7424,69
2016,1556-8598,63
2016,1756-2317,77
2016,1766-7313,75
2016,1881-8366,49
2016,2173-5050,36
2016,2186-4950,9
2016,2211-7458,69
2016,2212-8166,15
2016,2352-5525,90
2016,2405-8297,64
2016,2452-3186,43
2016,0022-1031,90
2016,0924-2031,160
2016,0997-7538,129
2016,0168-9525,80
2016,0166-5316,38
2016,0167-9236,113
2016,0169-2046,138
2016,0749-6419,154
2016,0911-6044,29
2016,0952-7915,118
2016,0969-6997,140
2016,1048-9843,61
2016,1089-3261,70
2016,1878-7886,121
2016,0749-0690,76
2016,1062-9769,74
2016,1369-8478,175
2016,2214-7993,96
2016,1087-0792,80
2016,1755-5817,39
2016,0003-9969,229
2016,0005-7967,121
2016,0022-0531,112
2016,0029-6554,117
2016,0033-8338,101
2016,0160-2527,105
2016,0160-2896,91
2016,0160-9327,41
2016,0163-8343,85
2016,0165-5728,215
2016,0167-6687,145
2016,0301-4207,115
2016,0304-386X,229
2016,0308-521X,122
2016,0378-3782,159
2016,0889-8529,84
2016,0895-6111,61
2016,0954-349X,30
2016,1051-2004,170
2016,1068-5200,97
2016,1286-0115,185
2016,1477-8939,143
2016,1521-6926,49
2016,1878-7762,52
2016,2213-3984,41
2016,2213-624X,41
2016,2352-0094,40
2016,2352-0817,85
2016,2212-6570,21
2016,0094-1190,50
2016,0120-8845,43
2016,0164-0704,82
2016,0165-7836,318
2016,0933-3657,52
2016,0956-5221,26
2016,1056-8719,270
2016,0743-7315,88
2016,2215-0382,21
2016,2211-3681,73
2016,0261-3794,149
2016,1744-117X,51
2016,0005-2736,327
2016,0014-2565,116
2016,0037-1963,74
2016,0037-198X,41
2016,0079-6107,73
2016,0098-3004,199
2016,0739-7240,82
2016,0887-2171,57
2016,1052-5157,74
2016,1056-4993,77
2016,1094-6950,133
2016,1130-1406,50
2016,1433-8319,40
2016,1755-2966,26
2016,1766-7305,60
2016,2210-6502,54
2016,2212-6198,20
2016,2214-1677,23
2016,2352-9385,29
2016,0142-727X,146
2016,0167-9457,138
2016,0196-8858,60
2016,0304-3770,73
2016,2214-8043,65
2016,2405-4712,144
2016,0008-8749,119
2016,0021-9924,46
2016,0039-6257,69
2016,0099-1333,139
2016,0214-1582,37
2016,0749-5978,55
2016,1349-0079,29
2016,1364-6613,132
2016,1558-7878,147
2016,1703-4949,29
2016,0020-7462,169
2016,0144-8609,50
2016,0147-5967,73
2016,0195-9255,76
2016,0301-4622,83
2016,0377-0257,140
2016,0892-0362,67
2016,0920-1211,184
2016,1368-7646,32
2016,1383-7621,66
2016,1569-4410,39
2016,0019-3577,87
2016,0022-2496,76
2016,0093-6413,127
2016,0167-4870,85
2016,0213-9251,205
2016,0276-5624,40
2016,0364-5916,87
2016,0929-1199,122
2016,1040-2608,41
2016,1043-1810,51
2016,1043-951X,92
2016,1875-9637,61
2016,2212-4292,49
2016,2352-6734,19
2016,0021-7824,70
2016,0024-6301,52
2016,0941-9500,88
2016,1057-5219,159
2016,1359-6101,65
2016,1473-0502,162
2016,1568-1637,82
2016,1750-9467,119
2016,1751-4851,168
2016,1871-5192,105
2016,1877-8585,31
2016,2212-571X,35
2016,2212-9820,108
2016,2213-0764,69
2016,2215-1532,38
2016,1556-407X,67
2016,0377-8398,48
2016,1574-1192,87
2017,0022-2852,169
2017,0033-3182,103
2017,0147-9563,128
2017,0149-1970,203
2017,0161-813X,194
2017,0169-2046,241
2017,0169-2607,240
2017,0263-4368,199
2017,0305-0483,108
2017,0886-3350,431
2017,0968-4328,141
2017,0969-6989,168
2017,1045-1056,109
2017,1052-5157,77
2017,1055-7903,311
2017,1350-9462,49
2017,1751-9918,102
2017,2095-4956,161
2017,0026-2862,74
2017,0146-2806,80
2017,0160-2527,65
2017,0166-6851,85
2017,0167-7012,223
2017,0889-9746,154
2017,0923-4748,24
2017,0925-7721,31
2017,0959-9436,211
2017,1049-3867,104
2017,1062-9408,98
2017,1096-4959,90
2017,1383-5718,76
2017,1388-1981,162
2017,1471-5953,117
2017,1526-0542,67
2017,1568-7864,144
2017,1698-031X,28
2017,1749-4613,17
2017,2214-9635,31
2017,0093-934X,132
2017,0278-5846,190
2017,1740-6757,26
2017,1097-2765,389
2017,1507-1367,76
2017,0024-6301,68
2017,0165-6147,95
2017,0749-596X,110
2017,2210-8440,151
2017,0022-4405,48
2017,0040-5957,145
2017,0147-9571,64
2017,0163-7258,142
2017,0166-3615,65
2017,0196-4399,58
2017,0261-5606,134
2017,0300-483X,200
2017,0987-7983,49
2017,1002-0160,127
2017,1760-2734,67
2017,0048-7333,137
2017,0165-2427,101
2017,0940-9602,101
2017,0955-3959,240
2017,1036-7314,142
2017,1058-9813,80
2017,1080-6032,136
2017,1567-5688,110
2017,1878-7789,32
2017,1879-3991,69
2017,1988-8856,61
2017,2213-0764,42
2017,2253-8089,86
2017,2405-8300,55
2017,0033-0620,97
2017,0079-6700,48
2017,0094-1190,55
2017,0193-953X,74
2017,0214-9168,39
2017,0313-5926,56
2017,0891-5245,132
2017,0899-5885,62
2017,0926-5805,188
2017,0939-3625,47
2017,0939-3889,42
2017,0954-349X,37
2017,1057-5219,90
2017,1079-9796,81
2017,1568-1637,112
2017,1878-9730,92
2017,2210-6561,35
2017,2212-4292,60
2017,2214-6350,27
2017,2352-4677,35
2017,2451-8476,23
2017,0095-8956,87
2017,1674-2052,165
2017,0025-3227,152
2017,0163-7827,20
2017,0305-7372,129
2017,0753-3969,30
2017,0885-2014,51
2017,0891-0618,71
2017,0891-8422,68
2017,0921-4534,123
2017,1386-6532,207
2017,1471-4892,121
2017,1521-6616,187
2017,1524-9042,106
2017,1551-7136,78
2017,2212-6198,28
2017,2254-8874,62
2017,2352-3522,19
2017,2451-9022,128
2017,0014-4983,39
2017,0020-7225,108
2017,0038-1101,213
2017,0169-7439,195
2017,0197-4556,75
2017,0263-2373,80
2017,0306-4379,120
2017,0964-8305,318
2017,1042-9573,28
2017,1158-1360,40
2017,1631-0721,85
2017,2211-7458,65
2017,2214-790X,107
2017,0167-7187,78
2017,0265-9646,42
2017,0892-0362,71
2017,0951-8339,75
2017,1537-5110,169
2017,2213-297X,12
2017,2405-8033,88
2017,2468-1113,21
2017,0747-7171,109
2017,0957-4158,95
2017,1045-2354,46
2017,1094-9194,60
2017,1566-2535,78
2017,1569-4410,53
2017,2352-0124,81
2017,1535-6108,172
2017,0026-0495,178
2017,0034-5288,250
2017,0092-6566,104
2017,0094-730X,38
2017,0245-5919,33
2017,0736-5845,117
2017,0762-915X,43
2017,0889-1583,26
2017,1521-6896,53
2017,1744-117X,47
2017,1874-7787,61
2017,2352-3018,142
2017,2352-3808,21
2017,2352-5541,34
2017,2352-6734,35
2017,2452-2198,61
2017,0196-8858,66
2017,1570-6443,33
2017,0093-7754,69
2017,0001-2998,60
2017,0048-7120,48
2017,0275-1062,44
2017,0278-6125,114
2017,0734-9750,74
2017,0885-985X,32
2017,0967-070X,106
2017,0976-5662,111
2017,0997-7546,134
2017,1041-6080,138
2017,1044-7431,116
2017,1067-991X,117
2017,1385-1101,102
2017,1434-4610,45
2017,1438-4639,157
2017,1472-8117,57
2017,1521-6934,108
2017,1755-599X,73
2017,1756-2317,80
2017,1769-7212,120
2017,1871-403X,91
2017,2213-3291,35
2017,0965-1748,113
2017,0009-3084,111
2017,0011-3840,60
2017,0039-6109,123
2017,0242-6498,108
2017,0264-9993,249
2017,0272-7358,86
2017,0306-9192,111
2017,0346-251X,146
2017,0378-2166,145
2017,0749-0739,53
2017,0955-2863,210
2017,1094-9968,33
2017,1349-0079,38
2017,1532-0456,119
2017,1744-3881,82
2017,1748-0132,75
2017,1877-1327,73
2017,1878-1241,40
2017,2212-0416,175
2017,2213-1388,83
2017,2352-2208,63
2017,0021-7824,68
2017,0095-5108,84
2017,0163-8343,94
2017,0211-139X,113
2017,0301-0082,93
2017,0303-2647,81
2017,0738-0593,64
2017,0882-6110,46
2017,0933-3657,61
2017,0950-4230,252
2017,0956-5221,24
2017,0969-8051,113
2017,1089-2516,57
2017,1130-1473,42
2017,1156-5233,176
2017,1366-5545,132
2017,1420-2530,26
2017,1537-1891,63
2017,1765-4629,51
2017,1766-7313,74
2017,1878-7762,51
2017,1879-4068,79
2017,2213-6657,21
2017,2214-7861,60
2017,0191-491X,46
2017,0014-3855,84
2017,0022-2011,157
2017,0167-6911,138
2017,0308-521X,165
2017,0739-8859,47
2017,0765-1597,98
2017,0952-3278,77
2017,1041-7826,90
2017,1053-4296,46
2017,1055-3207,75
2017,1146-609X,79
2017,1474-7065,115
2017,1877-5756,73
2017,2212-1447,58
2017,2214-1677,23
2017,0045-7949,211
2017,0003-4509,58
2017,0022-1996,94
2017,0039-6257,85
2017,0161-8938,72
2017,0268-0033,178
2017,0363-5023,376
2017,0921-5107,167
2017,0965-9978,124
2017,1359-0294,72
2017,1878-5409,120
2017,1572-5286,38
2017,0020-0190,122
2017,0020-7063,43
2017,0022-4359,47
2017,0031-9201,96
2017,0732-118X,43
2017,1040-7383,48
2017,1094-5539,92
2017,1756-0616,31
2017,1878-450X,28
2017,2352-2143,47
2017,2452-414X,20
2017,2542-3606,49
2017,0973-0826,68
2017,0944-5013,111
2018,0009-739X,158
2018,0022-2011,136
2018,0022-5096,228
2018,0026-2862,89
2018,0030-4387,52
2018,0030-5898,80
2018,0044-5231,84
2018,0167-9260,118
2018,0208-5216,79
2018,0210-5705,144
2018,0252-9602,123
2018,0275-1062,39
2018,0278-5919,69
2018,0304-405X,114
2018,0753-3969,26
2018,0885-5765,87
2018,0885-985X,41
2018,0887-7963,37
2018,0960-0760,216
2018,0966-6923,219
2018,1043-0679,113
2018,1090-5138,78
2018,1367-5788,45
2018,1386-4181,33
2018,1471-0153,72
2018,1631-0748,143
2018,1699-8855,48
2018,1701-2163,460
2018,1871-4021,186
2018,1934-5925,143
2018,2050-0521,77
2018,2352-5525,84
2018,1674-2052,146
2018,0048-3575,157
2018,1876-1399,82
2018,0093-7754,48
2018,0047-259X,101
2018,1087-1845,77
2018,0959-3780,128
2018,0021-7824,94
2018,0022-2496,42
2018,0022-4375,84
2018,0030-6665,138
2018,0165-4101,50
2018,0169-8095,312
2018,0272-4944,83
2018,0368-2048,110
2018,0733-8651,76
2018,0973-0826,105
2018,1007-5704,356
2018,1055-8586,68
2018,1089-3261,73
2018,1387-7003,354
2018,1569-4410,75
2018,1617-1381,85
2018,1751-7222,103
2018,1877-1327,74
2018,1878-7762,55
2018,1879-7261,105
2018,2210-6502,103
2018,0016-7185,241
2018,8756-3282,334
2018,0014-2565,108
2018,0022-0531,133
2018,0095-4543,72
2018,0142-694X,53
2018,0165-2125,85
2018,0165-5728,198
2018,0167-6245,25
2018,0167-6911,130
2018,0195-5616,107
2018,0272-2712,66
2018,0272-5231,95
2018,0272-7358,67
2018,0278-2626,90
2018,0304-3991,216
2018,0363-0188,86
2018,0375-6505,153
2018,0732-3123,53
2018,0894-7317,227
2018,1057-5219,121
2018,1059-0560,186
2018,1061-9518,29
2018,1524-0703,31
2018,1532-3382,80
2018,1556-3707,47
2018,1556-407X,70
2018,1570-8705,130
2018,1746-0689,39
2018,1871-1014,59
2018,2210-8033,42
2018,2352-5738,12
2018,2352-801X,79
2018,2452-3186,28
2018,1355-0306,83
2018,0003-9969,256
2018,0141-0229,139
2018,0167-6393,110
2018,0196-4399,60
2018,0210-5691,122
2018,0264-9993,271
2018,0294-1260,78
2018,1044-5323,59
2018,1094-2025,52
2018,1369-5274,121
2018,1872-2032,65
2018,1876-2204,65
2018,2211-1042,63
2018,2213-1337,61
2018,2444-3824,142
2018,2468-7847,117
2018,1360-1385,129
2018,0026-2692,155
2018,0742-051X,210
2018,0029-6554,110
2018,0039-128X,142
2018,0095-4470,64
2018,0165-4896,66
2018,0197-4572,150
2018,0263-9319,121
2018,0308-5961,71
2018,0738-081X,108
2018,0889-8561,75
2018,1064-7406,63
2018,1096-7176,157
2018,1098-8823,63
2018,1471-4914,96
2018,1570-677X,70
2018,1631-0683,60
2018,1878-1241,44
2018,2173-5735,66
2018,0950-5849,172
2018,0020-7462,190
2018,1875-2136,101
2018,0022-314X,263
2018,0039-6109,127
2018,0166-3615,143
2018,0168-8510,183
2018,0193-953X,76
2018,0195-6698,132
2018,0278-4165,55
2018,0765-1597,164
2018,0891-5520,77
2018,0955-2863,218
2018,0972-978X,217
2018,1075-4253,32
2018,1083-7515,73
2018,1441-3523,54
2018,1526-0542,65
2018,1619-9987,71
2018,1751-4851,106
2018,1756-2317,76
2018,1877-9182,84
2018,2212-0955,127
2018,2213-0764,50
2018,2214-3912,67
2018,2352-0078,217
2018,2352-4073,31
2018,2352-5541,53
2018,2352-6734,31
2018,2468-7189,169
2018,0959-4752,110
2018,0925-4773,61
2018,0092-6566,97
2018,0166-0934,196
2018,0210-573X,39
2018,0214-9168,40
2018,0305-9006,10
2018,0379-6779,193
2018,1071-9091,70
2018,1138-3593,146
2018,1340-3540,69
2018,1740-6749,41
2018,1766-7305,65
2018,1872-5813,48
2018,1874-7787,79
2018,1879-3991,71
2018,2173-5786,102
2018,2186-4950,8
2018,2211-7458,67
2018,2212-1447,50
2018,2212-5345,79
2018,0889-857X,70
2018,0917-2394,25
2018,1052-5149,77
2018,1094-9968,35
2018,1350-4487,166
2018,1751-570X,87
2018,1877-3435,120
2018,2210-7762,172
2018,2214-7993,116
2018,1537-1891,156
2018,0191-8141,193
2018,0161-8938,73
2018,0167-9236,117
2018,0169-5347,126
2018,0222-9617,68
2018,0740-624X,74
2018,0892-0362,62
2018,0895-6111,84
2018,0958-2592,64
2018,0987-7053,214
2018,1051-2276,95
2018,1061-3315,33
2018,1570-8667,31
2018,1888-4415,67
2018,2213-4344,27
2018,2352-0817,73
2018,2352-3808,29
2018,2452-0144,156
2018,0172-2190,65
2018,0016-3287,95
2018,0167-6636,141
2018,0196-8858,83
2018,0263-7863,88
2018,0926-5805,312
2018,0976-5662,111
2018,1042-3680,79
2018,1383-5769,126
2018,1871-174X,47
2018,1872-2040,71
2018,1883-1958,80
2018,0010-0285,33
2018,0022-0000,67
2018,0146-0005,99
2018,0147-619X,35
2018,0166-5316,43
2018,0167-4730,53
2018,0167-7187,80
2018,0265-9646,21
2018,1063-5203,68
2018,1077-7229,44
2018,1095-6433,96
2018,1673-8527,92
2018,1865-9217,107
2018,2212-828X,38
2018,0033-2984,26
2018,0038-0121,40
2018,0144-8188,36
2018,0145-305X,276
2018,0160-9327,25
2018,0749-0739,53
2018,0939-3889,44
2018,0964-3397,100
2018,0969-8051,87
2018,1269-1763,28
2018,1541-4612,102
2018,1637-4088,46
2018,2211-6753,57
2018,2212-6570,33
2018,2213-1388,105
2018,2213-3984,43
2018,2214-2894,102
2018,2214-8043,95
2018,2352-5568,149
2018,2352-9407,129
2018,2452-2139,83
2018,2468-7812,103
2019,0009-739X,200
2019,0075-9511,52
2019,0092-640X,21
2019,0097-3165,118
2019,0167-7187,71
2019,0169-2070,150
2019,0196-4399,59
2019,0196-9781,124
2019,0242-3960,80
2019,0278-5919,67
2019,0377-1237,141
2019,0393-0440,212
2019,0735-1933,186
2019,0753-3969,39
2019,0885-2308,82
2019,1001-6279,63
2019,1042-3680,73
2019,1057-5219,142
2019,1359-1789,114
2019,1359-5113,304
2019,1478-4092,58
2019,1507-1367,106
2019,1616-5047,118
2019,1748-6815,457
2019,1888-9891,48
2019,2212-828X,52
2019,2214-790X,183
2019,2468-7499,62
2019,0740-624X,76
2019,1934-1482,25
2019,0031-3955,129
2019,0040-8166,82
2019,0049-0172,177
2019,0163-6383,93
2019,0195-6698,148
2019,0265-9646,55
2019,0365-6691,187
2019,0897-1897,88
2019,0926-2040,58
2019,0965-9978,98
2019,1077-7229,78
2019,1526-0542,76
2019,1538-5442,74
2019,1570-8705,221
2019,1617-1381,75
2019,1752-928X,150
2019,2173-5077,165
2019,2214-5524,56
2019,2352-2208,70
2019,1048-9843,83
2019,0003-4509,60
2019,0005-7894,132
2019,0033-0620,110
2019,0035-1598,19
2019,0038-0814,196
2019,0095-4543,74
2019,0099-1767,179
2019,0148-6195,31
2019,0165-1889,123
2019,0167-8116,65
2019,0193-953X,73
2019,0294-1449,73
2019,0301-0511,151
2019,0928-1258,176
2019,0939-6411,270
2019,0949-328X,153
2019,0967-0645,204
2019,1053-4822,68
2019,1062-0303,57
2019,1090-9443,31
2019,1164-5563,47
2019,1368-7646,19
2019,1466-853X,153
2019,1467-8039,51
2019,1631-073X,132
2019,1740-1445,98
2019,1871-174X,71
2019,1875-0672,37
2019,1931-7204,252
2019,1932-2275,79
2019,2212-0955,92
2019,2452-2198,45
2019,0301-0082,74
2019,1877-0657,140
2019,1674-2052,167
2019,0020-7683,340
2019,0022-1139,180
2019,0167-8760,168
2019,0168-0102,175
2019,0275-1062,39
2019,0303-2647,117
2019,0304-405X,155
2019,0306-9192,116
2019,0963-8695,137
2019,1043-951X,132
2019,2590-1184,51
2019,1158-1360,48
2019,1166-3413,128
2019,2210-7762,128
2019,2210-8440,64
2019,2212-1447,85
2019,2212-4292,114
2019,2214-2096,33
2019,2214-7993,102
2019,2530-0164,122
2019,0167-4889,185
2019,1532-0464,237
2019,1879-7296,141
2019,0016-3287,125
2019,0039-6257,93
2019,0090-2616,71
2019,0160-791X,107
2019,0167-4730,56
2019,0167-6377,112
2019,0167-6687,92
2019,0277-5395,115
2019,0304-3479,49
2019,0304-4068,80
2019,0305-4403,109
2019,0315-0860,37
2019,0376-0421,43
2019,0733-8619,71
2019,0965-206X,45
2019,1089-8603,104
2019,1384-1076,78
2019,1472-9792,100
2019,1569-190X,113
2019,1959-7568,27
2019,2110-7017,40
2019,2468-1113,62
2019,0018-506X,133
2019,0092-6566,114
2019,0095-5108,83
2019,0143-8166,233
2019,0146-0005,98
2019,0749-3797,332
2019,0925-7721,48
2019,0927-5371,82
2019,0958-2592,80
2019,1048-6666,49
2019,1083-7515,74
2019,1089-2516,47
2019,1098-8823,48
2019,1473-8376,49
2019,1572-3089,53
2019,1744-117X,98
2019,1873-9652,77
2019,1877-1327,66
2019,1877-3435,94
2019,2212-0548,36
2019,2213-624X,109
2019,0033-8389,112
2019,0037-198X,51
2019,0040-5957,124
2019,0094-1190,47
2019,0160-2896,67
2019,0160-7383,168
2019,0196-8858,77
2019,0266-8920,25
2019,0378-7206,127
2019,0740-8188,36
2019,0972-978X,142
2019,1045-2354,63
2019,1075-2935,33
2019,2173-5786,88
2019,2213-1337,39
2019,2352-5509,99
2019,2405-4569,302
2019,0955-470X,27
2019,0022-2828,239
2019,0065-1281,120
2019,0267-3649,75
2019,0276-5624,42
2019,0733-8627,81
2019,1075-9964,141
2019,1087-0792,89
2019,1570-677X,67
2019,1572-5286,35
2019,1874-4907,188
2019,1877-5845,37
2019,2352-6483,28
2019,0749-596X,67
2019,0007-4497,40
2019,0039-128X,167
2019,0094-730X,22
2019,0141-9331,146
2019,0146-6410,40
2019,0165-4896,52
2019,0167-6296,80
2019,0167-9473,155
2019,0169-023X,54
2019,0734-9750,124
2019,0889-8529,82
2019,0899-5885,64
2019,0929-1199,120
2019,1056-8719,274
2019,1071-5797,90
2019,1556-407X,69
2019,1569-4410,47
2019,1631-0691,76
2019,1756-0616,54
2019,1877-9182,85
2019,2173-5735,63
2019,2210-5379,80
2019,2212-6864,82
2019,1525-1578,118
2019,0091-3022,59
2019,0191-2615,181
2019,0733-8635,80
2019,0890-8508,86
2019,1071-9091,47
2019,1096-6374,30
2019,1883-1958,112
2019,1889-1837,32
2019,2352-4316,102
2019,2405-9854,14
2019,0044-5231,88
2019,0079-6727,10
2019,0167-5729,6
2019,0301-4681,38
2019,0304-422X,68
2019,0958-6946,182
2019,1064-9689,75
2019,1094-9968,39
2019,1573-4277,56
2019,1878-1241,45
2019,2013-5246,20
2019,2173-5107,66
2019,8755-7223,117
2019,1747-938X,39
2019,0001-8791,120
2019,0245-5919,35
2019,0261-3794,101
2019,0304-4165,186
2019,0377-0265,37
2019,0377-4732,46
2019,0732-3123,71
2019,0739-8859,76
2019,0889-8545,82
2019,0917-2394,28
2019,1092-9134,121
2019,1369-8486,45
2019,1687-1979,44
2019,1744-165X,70
2019,1752-9298,73
2019,2214-5672,25
2017,1001-9294,43
2018,1001-9294,39
2015,0008-8749,119
2015,0009-9120,315
2015,0014-4894,190
2015,0022-474X,87
2015,0025-7125,123
2015,0031-9201,97
2015,0047-2352,61
2015,0047-2727,118
2015,0140-1971,149
2015,0167-6911,124
2015,0167-9236,116
2015,0171-9335,71
2015,0211-5638,47
2015,0214-9168,42
2015,0263-8231,288
2015,0300-2896,225
2015,0301-0546,112
2015,0362-546X,330
2015,0363-0188,62
2015,0375-6505,131
2015,0375-9474,151
2015,0378-2166,174
2015,0883-0355,73
2015,0927-5371,63
2015,0963-8695,80
2015,0969-806X,355
2015,0997-7538,146
2015,0997-7546,125
2015,1041-6080,163
2015,1055-3207,72
2015,1056-4993,70
2015,1146-609X,70
2015,1246-7391,43
2015,1342-937X,204
2015,1367-5788,36
2015,1474-0346,91
2015,1474-7065,94
2015,2213-3984,52
2015,2253-8089,103
2015,2352-9245,12
2015,0968-0004,95
2015,1740-6757,23
2015,0924-7963,136
2015,0306-9192,98
2015,0166-6851,75
2015,1574-9541,131
2015,0168-0072,52
2015,0723-0869,31
2015,0031-3955,134
2015,0045-2068,96
2015,0092-6566,77
2015,0142-727X,133
2015,0167-4870,81
2015,0267-7261,227
2015,0272-7757,69
2015,0301-0511,158
2015,0749-0690,71
2015,0749-0712,82
2015,0951-8320,272
2015,1036-7314,93
2015,1042-3699,68
2015,1047-8477,200
2015,1089-3261,65
2015,1367-0484,214
2015,1617-1381,77
2015,1631-0683,69
2015,2214-7993,111
2015,0010-9452,324
2015,0969-8051,146
2015,1550-4131,241
2015,0001-6918,144
2015,0022-4359,52
2015,0040-5809,66
2015,0278-4254,39
2015,0370-1573,59
2015,0738-0593,127
2015,0927-796X,25
2015,0939-3625,42
2015,0947-3580,41
2015,1073-8746,44
2015,1350-9462,40
2015,1438-4639,84
2015,1476-945X,70
2015,1477-8939,128
2015,1521-690X,79
2015,1538-5442,91
2015,1556-3707,52
2015,1556-407X,78
2015,1574-1818,77
2015,1776-9817,46
2015,1875-9637,79
2015,1881-8366,47
2015,2210-8033,33
2015,1045-1056,79
2015,1544-3191,131
2015,2212-6864,10
2015,2214-4048,32
2015,0888-613X,83
2015,0019-3577,66
2015,0022-4405,35
2015,0034-4877,50
2015,0210-573X,46
2015,0889-8588,106
2015,0925-9635,167
2015,0967-0637,144
2015,1053-4296,41
2015,1055-7903,275
2015,1130-2399,23
2015,1521-6934,128
2015,1568-9972,144
2015,1569-4410,48
2015,1883-1958,42
2015,2212-0416,139
2015,0168-0102,134
2015,0885-064X,53
2015,0010-8545,168
2015,0166-0462,56
2015,0167-6636,173
2015,0169-8141,97
2015,0268-960X,48
2015,0275-5319,61
2015,0278-4319,140
2015,0985-0562,56
2015,1089-8603,248
2015,1297-319X,155
2015,1549-9634,219
2015,1570-8268,47
2015,1699-258X,100
2015,1766-7313,71
2015,0144-8609,58
2015,1701-2163,231
2015,0885-2308,61
2015,0033-2984,26
2015,0038-0121,23
2015,0146-6380,137
2015,0167-9260,69
2015,0245-5919,37
2015,0255-2701,192
2015,0267-3649,88
2015,0303-2647,97
2015,0765-1597,75
2015,0964-3397,57
2015,1062-0303,80
2015,1095-6433,205
2015,1473-0502,165
2015,1615-9071,122
2015,1619-9987,79
2015,1751-4851,90
2015,1751-7222,109
2015,1878-6529,31
2015,1879-9817,43
2015,1938-9736,34
2015,1959-7568,33
2015,1754-5048,104
2015,0169-409X,174
2015,0021-9924,50
2015,0079-6107,111
2015,0146-2806,60
2015,0196-4399,58
2015,0198-9715,85
2015,0378-4754,145
2015,0738-081X,95
2015,0885-2014,52
2015,0893-6080,167
2015,0894-1777,276
2015,0899-8256,105
2015,0967-070X,116
2015,1058-9813,29
2015,1557-3087,46
2015,1699-8855,55
2015,1879-3991,75
2015,2211-7458,57
2015,0723-2020,84
2015,0005-7967,138
2015,0079-6816,14
2015,0143-4179,60
2015,0165-2478,161
2015,0165-4101,41
2015,0387-7604,187
2015,0749-0739,49
2015,0749-2081,46
2015,0911-6044,38
2015,0928-7655,39
2015,0957-4158,117
2015,1076-6332,240
2015,1355-2198,74
2015,1521-6942,69
2015,1544-6123,99
2015,1616-5047,83
2015,2110-7017,36
2015,1570-9639,204
2015,0141-3910,294
2015,0167-7187,60
2015,0168-1699,273
2015,0168-874X,91
2015,0191-491X,37
2015,0193-953X,72
2015,0197-4556,63
2015,0272-5231,84
2015,0363-8111,117
2015,0741-8329,104
2015,0883-9026,49
2015,0960-7404,60
2015,1048-6666,48
2015,1467-8039,66
2015,1567-133X,36
2015,1874-4907,27
2015,2212-4268,47
2015,2212-9820,52
2015,2214-9635,31
2015,2253-654X,103
2015,2352-4928,66
2015,2352-7102,62
2015,0039-6257,62
2015,2352-4073,26
2015,2214-5400,61
2015,0030-6665,116
2015,0037-1963,54
2015,0191-8141,144
2015,0263-2373,50
2015,0263-7863,157
2015,0304-422X,43
2015,0737-4607,10
2015,0740-8188,50
2015,0883-9417,92
2015,0972-978X,96
2015,0973-0826,79
2015,1052-5157,77
2015,1090-9516,81
2015,1169-8330,144
2015,1773-2247,129
2015,1853-0028,55
2015,1876-2204,103
2015,1887-8369,24
2015,2050-0521,32
2015,2214-8604,41
2015,2405-4577,109
2015,1631-0705,102
2015,1871-1014,133
2015,0095-4470,58
2015,0163-6383,88
2015,1259-4792,89
2015,1551-7411,98
2015,1637-4088,40
2015,1755-5817,49
2015,2211-0348,105
2015,0169-023X,42
2015,2213-1337,78
2015,0022-0000,108
2015,2352-2208,49
2015,0029-6465,83
2015,0039-6109,124
2015,0098-2997,38
2015,0162-0134,227
2015,0378-7206,78
2015,0740-5472,160
2015,0890-8389,28
2015,0955-5986,145
2015,0958-2592,53
2015,0963-8687,34
2015,1042-444X,26
2015,1553-8389,114
2015,1674-2001,136
2015,1815-5669,19
2015,2210-6561,32
2015,2211-9493,15
2015,2212-0955,76
2015,1044-5323,50
2016,0016-6995,46
2016,0030-4387,49
2016,0033-0620,87
2016,0146-6410,28
2016,0198-9715,71
2016,0210-573X,40
2016,0887-6185,107
2016,0899-8256,103
2016,1090-9516,83
2016,1094-9194,57
2016,1158-1360,44
2016,1566-0702,81
2016,1931-5244,165
2016,2212-4284,24
2016,2213-8463,16
2016,2254-8874,49
2016,0271-5317,156
2016,0143-4160,78
2016,1567-133X,40
2016,1522-2942,42
2016,0167-4048,104
2016,1355-2198,33
2016,1748-0132,72
2016,1872-5805,36
2016,1877-1327,86
2016,0959-1524,112
2016,0012-8252,154
2016,0047-6374,62
2016,0891-5520,76
2016,1566-0141,45
2016,1567-4223,60
2016,1687-1979,43
2016,1932-2275,77
2016,2210-5395,41
2016,2211-8837,46
2016,2212-4438,25
2016,2213-3054,27
2016,2451-8476,25
2016,2452-2929,49
2016,0011-3840,60
2016,0163-7827,43
2016,0308-5961,101
2016,0749-0739,54
2016,0925-5273,282
2016,0932-4739,76
2016,1050-1738,153
2016,1369-5274,144
2016,1883-1958,53
2016,1959-7568,23
2016,2214-5745,118
2016,0141-9382,42
2016,0885-064X,51
2016,0001-6519,78
2016,0092-640X,23
2016,0301-9268,247
2016,0723-2020,83
2016,1381-5148,188
2016,1673-8527,84
2016,0925-5214,273
2016,2212-1099,61
2016,0846-5371,33
2016,0272-5231,91
2016,0748-5751,22
2016,0889-8545,76
2016,1044-5005,28
2016,1389-0417,32
2016,1642-431X,39
2016,1760-2734,52
2016,1877-9166,36
2016,2214-5524,30
2016,1871-174X,56
2016,0147-619X,29
2016,1042-9573,25
2016,1853-0028,58
2016,2211-3649,62
